@relation emotion

@attribute COSINE0 numeric
@attribute COSINE1 numeric
@attribute COSINE2 numeric
@attribute COSINE3 numeric
@attribute COSINE4 numeric
@attribute COSINE5 numeric
@attribute COSINE6 numeric
@attribute COSINE7 numeric
@attribute COSINE8 numeric
@attribute COSINE9 numeric
@attribute COSINE10 numeric
@attribute COSINE11 numeric
@attribute COSINE12 numeric
@attribute COSINE13 numeric
@attribute COSINE14 numeric
@attribute COSINE15 numeric
@attribute COSINE16 numeric
@attribute COSINE17 numeric
@attribute COSINE18 numeric
@attribute COSINE19 numeric
@attribute COSINE20 numeric
@attribute COSINE21 numeric
@attribute COSINE22 numeric
@attribute COSINE23 numeric
@attribute COSINE24 numeric
@attribute COSINE25 numeric
@attribute COSINE26 numeric
@attribute COSINE27 numeric
@attribute COSINE28 numeric
@attribute COSINE29 numeric
@attribute COSINE30 numeric
@attribute COSINE31 numeric
@attribute COSINE32 numeric
@attribute COSINE33 numeric
@attribute COSINE34 numeric
@attribute COSINE35 numeric
@attribute COSINE36 numeric
@attribute COSINE37 numeric
@attribute COSINE38 numeric
@attribute COSINE39 numeric
@attribute COSINE40 numeric
@attribute COSINE41 numeric
@attribute COSINE42 numeric
@attribute COSINE43 numeric
@attribute COSINE44 numeric
@attribute COSINE45 numeric
@attribute COSINE46 numeric
@attribute COSINE47 numeric
@attribute COSINE48 numeric
@attribute COSINE49 numeric
@attribute COSINE50 numeric
@attribute COSINE51 numeric
@attribute COSINE52 numeric
@attribute COSINE53 numeric
@attribute emotion_class {anger,contempt,disgust,fear,happiness,neutral,sadness,surprise}

@data
0.909065,-0.654777,0.910151,0.93258,-0.819473,0.971099,0.651115,0.144609,0.656844,0.523798,0.59798,0.369541,0.679562,0.774994,-0.063032,0.919934,-0.691405,0.919307,0.738631,-0.190951,0.802749,0.645906,0.616762,0.202554,0.927774,0.965984,-0.79972,0.99771,-0.124035,0.19087,0.624695,0.780869,0,0.624695,0,0.780869,0.259129,0.312751,0.836349,0.654931,0.755689,0,0.585491,0.083045,0.759257,0.997717,-0.166651,0.232855,0.936302,-0.760374,0.940036,0.97734,0.979969,-0.915608,neutral
0.914859,-0.685929,0.921341,0.925958,-0.802543,0.96841,0.627752,0.150345,0.675186,0.546789,0.597378,0.344817,0.65017,0.784578,-0.039017,0.927944,-0.725828,0.929913,0.721988,-0.171341,0.80538,0.63333,0.625112,0.20814,0.929599,0.96356,-0.797136,0.99771,-0.124035,0.19087,0.654931,0.71045,0.066519,0.714285,-0.14285,0.794713,0.242536,0.306009,0.849385,0.714285,0.794713,-0.14285,0.654931,0.066519,0.71045,0.997756,-0.16373,0.229418,0.94774,-0.804254,0.951827,0.968474,0.971848,-0.882515,neutral
0.926515,-0.725331,0.931046,0.945888,-0.858415,0.978415,0.563474,0.170172,0.718197,0.606124,0.614492,0.255027,0.595004,0.817339,-0.02325,0.933207,-0.730886,0.927316,0.692266,-0.190022,0.840039,0.576704,0.676625,0.211333,0.94437,0.975133,-0.847998,0.998434,-0.212831,0.267152,0.676571,0.772952,-0.055751,0.655473,0.061206,0.713684,0.241872,0.29701,0.854684,0.654931,0.755689,0,0.654931,0,0.755689,0.998418,-0.194607,0.249456,0.955136,-0.836244,0.961132,0.944907,0.952697,-0.800726,neutral
0.911344,-0.663121,0.912453,0.937645,-0.832838,0.973306,0.640317,0.149445,0.663793,0.500247,0.61731,0.372399,0.674033,0.784401,-0.070531,0.927388,-0.728528,0.931894,0.73123,-0.194176,0.811135,0.6248,0.615501,0.2308,0.928831,0.96461,-0.798265,0.997788,-0.119039,0.184774,0.682318,0.731055,-0,0.654931,0,0.755689,0.242536,0.316228,0.843661,0.68826,0.776114,-0.076696,0.622244,0.076696,0.732793,0.998403,-0.152996,0.208579,0.927022,-0.733831,0.935032,0.967046,0.969877,-0.875897,neutral
0.909065,-0.654777,0.910151,0.942685,-0.848586,0.976487,0.647545,0.125754,0.674547,0.547249,0.609711,0.329738,0.669072,0.768943,-0.03934,0.913694,-0.666693,0.912058,0.73123,-0.194176,0.811135,0.643298,0.618437,0.203807,0.927268,0.967145,-0.801621,0.997809,-0.107482,0.173026,0.682318,0.731055,-0,0.682318,-0,0.731055,0.231621,0.326337,0.843962,0.658505,0.752577,-0,0.628499,0.071247,0.731055,0.997271,-0.193171,0.265076,0.923077,-0.723481,0.933346,0.956352,0.96245,-0.841115,neutral
0.920863,-0.698706,0.922341,0.930554,-0.804614,0.966159,0.646156,0.174346,0.638863,0.569929,0.610612,0.302718,0.710135,0.791053,-0.131044,0.92668,-0.718131,0.927036,0.733471,-0.192946,0.808469,0.649294,0.639959,0.168882,0.949911,0.970981,-0.847605,0.997527,-0.081045,0.150891,0.591364,0.707107,0.152057,0.664364,-0.083045,0.8,0.278138,0.310634,0.826624,0.608969,0.781262,0.019351,0.627752,-0.019351,0.790415,0.99772,-0.247213,0.312046,0.944549,-0.796573,0.950916,0.967253,0.970558,-0.87764,neutral
0.933652,-0.758374,0.941528,0.84831,-0.552127,0.909851,0.624987,0.303927,0.553757,0.611052,0.711206,0.121891,0.729062,0.834069,-0.230505,0.956776,-0.840412,0.961699,0.761261,-0.331224,0.86399,0.578138,0.541585,0.372806,0.88206,0.919039,-0.624942,0.998222,-0.202897,0.260909,0.654931,0.71045,0.066519,0.682318,-0.066519,0.774823,0.184518,0.424752,0.81139,0.68826,0.776114,-0.076696,0.654931,0.071247,0.707107,0.997616,-0.233069,0.299622,0.888421,-0.676716,0.939167,0.869767,0.917098,-0.600937,neutral
0.904006,-0.671575,0.923873,0.85882,-0.600537,0.925369,0.654382,0.230105,0.585297,0.631613,0.724558,0.076696,0.709266,0.814843,-0.169299,0.940747,-0.776195,0.94401,0.763479,-0.301924,0.846206,0.617658,0.54693,0.320581,0.889267,0.93135,-0.661671,0.996858,-0.135113,0.213167,0.682451,0.680451,0.071247,0.758317,-0.141421,0.752577,0.185981,0.437622,0.802082,0.682318,0.731055,-0,0.654931,0,0.755689,0.996995,-0.291162,0.364399,0.87666,-0.589268,0.905295,0.889817,0.916272,-0.632535,neutral
0.9346,-0.763233,0.943144,0.870838,-0.60983,0.920648,0.649931,0.256987,0.567445,0.652383,0.705873,0.076343,0.747047,0.810292,-0.215753,0.941509,-0.775199,0.942738,0.744958,-0.275471,0.846515,0.618699,0.551776,0.313825,0.881612,0.92322,-0.632555,0.997001,-0.150067,0.22613,0.585491,0.759257,0.083045,0.664364,-0.083045,0.8,0.219251,0.409939,0.80004,0.714285,0.794713,-0.14285,0.626512,0.137439,0.685908,0.997643,-0.294086,0.358979,0.865926,-0.561009,0.899839,0.893865,0.925258,-0.656985,neutral
0.925655,-0.742103,0.940547,0.872758,-0.624076,0.926092,0.653903,0.235235,0.581527,0.631116,0.70879,0.099857,0.747047,0.810292,-0.215753,0.9587,-0.837345,0.958248,0.78684,-0.341743,0.848897,0.609095,0.535542,0.343582,0.878044,0.916835,-0.613941,0.997697,-0.282648,0.347066,0.622244,0.732793,0.076696,0.68826,-0.076696,0.776114,0.205608,0.433242,0.792943,0.630593,0.813938,-0.062378,0.562965,0.138742,0.740381,0.997035,-0.288862,0.36167,0.865518,-0.577292,0.908643,0.881746,0.913741,-0.614027,neutral
0.916274,-0.714342,0.934838,0.862177,-0.602903,0.923988,0.650979,0.232621,0.58684,0.591684,0.679676,0.189182,0.725167,0.811899,-0.186774,0.952811,-0.814082,0.951961,0.769922,-0.307764,0.844119,0.616006,0.564368,0.302644,0.896455,0.929545,-0.669907,0.997593,-0.178885,0.246679,0.658505,0.658505,0.132743,0.73418,-0.137439,0.773416,0.169422,0.436544,0.812717,0.73418,0.773416,-0.137439,0.658505,0.132743,0.658505,0.99704,-0.252091,0.325746,0.877789,-0.622472,0.921322,0.864931,0.909029,-0.577093,neutral
0.913587,-0.677354,0.917972,0.907375,-0.727327,0.948422,0.685433,0.144337,0.621578,0.535652,0.629982,0.318349,0.699554,0.756445,-0.061798,0.936606,-0.749703,0.934052,0.716038,-0.131885,0.786399,0.64626,0.611395,0.208754,0.901024,0.945148,-0.709913,0.998269,-0.452815,0.504474,0.685453,0.683941,0.062378,0.729454,-0.062378,0.7282,0.251285,0.294086,0.851212,0.685365,0.7282,0,0.661622,0.062378,0.707107,0.998116,-0.370491,0.426775,0.980983,-0.931794,0.984528,0.86779,0.891936,-0.54932,neutral
0.922069,-0.713229,0.928924,0.899363,-0.709874,0.946369,0.663495,0.189421,0.608956,0.527363,0.604386,0.35817,0.724587,0.781147,-0.135719,0.929229,-0.718455,0.924626,0.720612,-0.139885,0.787325,0.654999,0.617573,0.189803,0.909735,0.952232,-0.73949,0.998173,-0.357268,0.413053,0.709406,0.664364,0.05547,0.745241,-0.05547,0.707107,0.273475,0.282166,0.845628,0.726954,0.725953,-0.05547,0.693277,0.104685,0.644136,0.998121,-0.360994,0.417455,0.972994,-0.896291,0.974451,0.896075,0.90883,-0.629198,neutral
0.913431,-0.692418,0.926121,0.906806,-0.725391,0.947956,0.676538,0.16927,0.611264,0.519018,0.607078,0.364146,0.734537,0.788714,-0.162183,0.920635,-0.684848,0.914992,0.729394,-0.172461,0.799636,0.657369,0.616489,0.188072,0.917972,0.958689,-0.767222,0.998189,-0.374039,0.429159,0.692826,0.640184,0.110432,0.745241,-0.05547,0.707107,0.26614,0.295603,0.842185,0.709406,0.745241,-0.058722,0.693277,0.104685,0.644136,0.998147,-0.359117,0.415238,0.973007,-0.900234,0.976415,0.899114,0.906347,-0.62996,neutral
0.936387,-0.7794,0.949712,0.91924,-0.768221,0.958219,0.608819,0.196116,0.658505,0.529524,0.660914,0.286643,0.722991,0.819232,-0.196116,0.951778,-0.79715,0.943942,0.68071,-0.115529,0.806289,0.594647,0.657094,0.215314,0.902134,0.950152,-0.722642,0.998354,-0.377297,0.429789,0.635707,0.733268,0.058722,0.658505,0.007812,0.747409,0.239631,0.297627,0.855546,0.712609,0.785132,-0.124996,0.637102,0.120878,0.688116,0.998314,-0.36103,0.414553,0.960761,-0.852796,0.964192,0.861265,0.874339,-0.506422,neutral
0.940805,-0.782712,0.947335,0.923117,-0.782208,0.961632,0.579476,0.241623,0.650827,0.502736,0.630761,0.35368,0.720484,0.837157,-0.223856,0.943311,-0.763363,0.934493,0.700691,-0.155995,0.814034,0.603481,0.661373,0.198953,0.922609,0.962182,-0.782641,0.998347,-0.397644,0.449717,0.658945,0.712879,0.057755,0.707107,-0.124035,0.789352,0.258557,0.278946,0.855529,0.712609,0.785132,-0.124996,0.637102,0.120878,0.688116,0.998301,-0.342762,0.396911,0.968019,-0.874714,0.968325,0.865999,0.869459,-0.505924,neutral
0.939914,-0.795263,0.954464,0.920172,-0.766134,0.956594,0.606882,0.195235,0.661013,0.546789,0.597378,0.344817,0.732113,0.8249,-0.218861,0.944753,-0.770548,0.936901,0.718721,-0.211733,0.831712,0.602234,0.632823,0.23703,0.909688,0.95181,-0.738485,0.998304,-0.3814,0.434573,0.630593,0.691905,0.124035,0.707107,-0.124035,0.789352,0.251979,0.29078,0.852646,0.709692,0.747409,-0.062378,0.661622,0.062378,0.707107,0.998275,-0.344518,0.399046,0.962498,-0.856278,0.964291,0.857493,0.866186,-0.485643,neutral
0.943226,-0.799306,0.953524,0.91117,-0.737154,0.950092,0.601189,0.219512,0.647648,0.518623,0.643478,0.320752,0.717511,0.826927,-0.201653,0.95088,-0.792438,0.94233,0.721988,-0.171341,0.80538,0.626453,0.64502,0.191562,0.918316,0.952133,-0.753355,0.998182,-0.234054,0.292219,0.658505,0.710035,0.062378,0.707107,-0.062378,0.749838,0.248357,0.291481,0.854215,0.751938,0.747409,-0.124035,0.658505,0.066519,0.707107,0.998223,-0.221621,0.27933,0.954328,-0.827593,0.957499,0.867603,0.879619,-0.526626,neutral
0.944515,-0.802206,0.953807,0.920172,-0.766134,0.956594,0.598802,0.218861,0.650426,0.584996,0.647583,0.239171,0.732113,0.8249,-0.218861,0.94806,-0.778671,0.937808,0.706119,-0.190192,0.829466,0.6,0.630593,0.242536,0.893335,0.942953,-0.692759,0.998253,-0.267644,0.3241,0.658505,0.665088,0.124035,0.752577,-0.189765,0.789352,0.238625,0.325367,0.840631,0.751938,0.747409,-0.124035,0.685453,0.062378,0.683941,0.997865,-0.330934,0.391862,0.936393,-0.772201,0.946072,0.869315,0.890374,-0.549014,neutral
0.943629,-0.803515,0.955262,0.930179,-0.793455,0.961487,0.593035,0.1995,0.670681,0.584477,0.629827,0.262131,0.726882,0.832343,-0.22437,0.947368,-0.774532,0.93627,0.689729,-0.168945,0.830186,0.59685,0.650199,0.221527,0.904526,0.949159,-0.724304,0.998395,-0.393309,0.444748,0.658505,0.710035,0.062378,0.707107,-0.062378,0.749838,0.243075,0.308798,0.84754,0.730636,0.766079,-0.120878,0.664364,0.117241,0.664364,0.998407,-0.363464,0.415445,0.943685,-0.794082,0.950454,0.873828,0.881504,-0.540694,neutral
0.939773,-0.793473,0.953706,0.91924,-0.768221,0.958219,0.594849,0.200944,0.66791,0.496139,0.650791,0.336336,0.717511,0.826927,-0.201653,0.949589,-0.797138,0.946242,0.706226,-0.150024,0.805925,0.59685,0.650199,0.221527,0.91869,0.958513,-0.767988,0.998304,-0.3814,0.434573,0.635707,0.692366,0.116841,0.654931,-0.045785,0.784883,0.245218,0.302741,0.849736,0.712609,0.785132,-0.124996,0.637102,0.120878,0.688116,0.997714,-0.319602,0.382901,0.960556,-0.857691,0.966843,0.874956,0.886303,-0.551239,neutral
0.949254,-0.816093,0.956442,0.889516,-0.609292,0.904275,0.640708,0.223757,0.604954,0.725095,0.762931,-0.108,0.670381,0.82767,-0.138424,0.958195,-0.832635,0.956284,0.698537,-0.19836,0.839917,0.60684,0.58839,0.285618,0.882454,0.910426,-0.608819,0.998417,-0.30072,0.353892,0.515927,0.806405,0.090536,0.529999,0,0.847998,0.286665,0.331011,0.809135,0.684675,0.83957,-0.178885,0.544094,0.090536,0.786318,0.99852,-0.419917,0.468659,0.971525,-0.900077,0.977688,0.955979,0.961315,-0.83817,neutral
0.938132,-0.771512,0.944087,0.899977,-0.666109,0.924628,0.634942,0.222227,0.61214,0.709151,0.750752,-0.066647,0.67349,0.833932,-0.153707,0.956674,-0.819232,0.950708,0.693164,-0.169296,0.827725,0.618673,0.610555,0.244479,0.889083,0.919341,-0.637264,0.998498,-0.301131,0.352922,0.685453,0.683941,0.062378,0.719401,-0.141421,0.789352,0.298824,0.316228,0.81084,0.7361,0.768221,-0.132164,0.658505,0.066519,0.707107,0.998405,-0.28263,0.336336,0.968638,-0.890522,0.975635,0.971364,0.974427,-0.893135,neutral
0.938356,-0.778141,0.947286,0.89795,-0.624223,0.904346,0.674428,0.187362,0.598903,0.735931,0.748997,-0.10261,0.670295,0.814842,-0.116005,0.951747,-0.791522,0.940878,0.691386,-0.15697,0.822056,0.660834,0.58011,0.22798,0.878213,0.893585,-0.570066,0.998524,-0.288862,0.340441,0.585491,0.759257,0.083045,0.638807,-0.090536,0.824042,0.313982,0.295916,0.813995,0.566529,0.824042,0,0.55769,0.083045,0.780869,0.998434,-0.308505,0.36123,0.975834,-0.905738,0.976464,0.959152,0.958374,-0.838456,neutral
0.938931,-0.776501,0.945907,0.906737,-0.694147,0.93296,0.621572,0.192682,0.648912,0.740774,0.778936,-0.155756,0.621537,0.829452,-0.077954,0.946453,-0.786501,0.94377,0.668221,-0.196369,0.860696,0.571465,0.615329,0.295236,0.886896,0.931263,-0.657617,0.998482,-0.293497,0.345705,0.658505,0.707107,0.066519,0.719401,-0.141421,0.789352,0.268501,0.339782,0.814736,0.694253,0.772579,-0.079395,0.654931,0.008889,0.749838,0.998456,-0.306009,0.35842,0.966984,-0.887379,0.975572,0.955631,0.965565,-0.846089,neutral
0.930232,-0.751626,0.941237,0.903454,-0.671588,0.924372,0.658957,0.173252,0.62664,0.707107,0.748997,-0.06111,0.652678,0.816634,-0.095725,0.945615,-0.77049,0.935942,0.668576,-0.137483,0.8285,0.629706,0.607673,0.234296,0.880838,0.917034,-0.618956,0.998487,-0.28352,0.335817,0.707107,0.707107,0,0.712879,-0.070075,0.749518,0.293732,0.309761,0.817885,0.689868,0.768221,-0.066519,0.661622,0.062378,0.707107,0.998983,-0.470294,0.509613,0.974432,-0.906893,0.978378,0.957453,0.962212,-0.842689,neutral
0.927022,-0.733831,0.935032,0.90025,-0.678633,0.930711,0.654385,0.19367,0.61511,0.691905,0.707107,0.021272,0.674155,0.812784,-0.117666,0.94517,-0.769842,0.936065,0.702307,-0.185484,0.829788,0.629706,0.607673,0.234296,0.891293,0.928301,-0.658789,0.998306,-0.14741,0.204706,0.658505,0.707107,0.066519,0.666585,-0.076696,0.794358,0.298701,0.324669,0.805668,0.689089,0.77193,-0.071247,0.658505,0.066519,0.707107,0.998232,-0.173507,0.231729,0.965613,-0.880643,0.973536,0.968631,0.971684,-0.882486,neutral
0.928317,-0.754927,0.944634,0.884742,-0.586559,0.896435,0.680317,0.183437,0.595687,0.707107,0.734803,-0.039968,0.662788,0.811578,-0.100419,0.944087,-0.771512,0.938132,0.712971,-0.212718,0.836808,0.650529,0.547029,0.279914,0.868104,0.893132,-0.552062,0.998228,-0.154711,0.21323,0.497384,0.813733,0.099504,0.583512,-0.110432,0.871576,0.290007,0.324813,0.810935,0.583512,0.871576,-0.110432,0.444558,0.110432,0.841178,0.998793,-0.316228,0.362446,0.97827,-0.918568,0.980559,0.973933,0.975893,-0.900946,neutral
0.932568,-0.761539,0.944154,0.97778,-0.927706,0.985352,0.589953,0.20452,0.669713,0.592467,0.495672,0.405997,0.83085,0.886828,-0.479665,0.948314,-0.785067,0.94105,0.826757,-0.485042,0.892965,0.545395,0.660283,0.269372,0.970967,0.983046,-0.910645,0.997866,-0.155275,0.219449,0.581238,0.770254,0.071247,0.650791,-0.071247,0.803694,0.328819,0.309713,0.796118,0.617822,0.786318,-0,0.581238,0,0.813733,0.998427,-0.109082,0.164646,0.967792,-0.863629,0.962728,0.972458,0.968824,-0.884397,neutral
0.926785,-0.737154,0.93698,0.97173,-0.905459,0.980068,0.647982,0.144799,0.659801,0.594391,0.492057,0.407611,0.794924,0.850595,-0.357137,0.947015,-0.781913,0.940709,0.794072,-0.371059,0.859078,0.606509,0.673411,0.179345,0.974097,0.98218,-0.914239,0.997907,-0.173026,0.236352,0.624695,0.737585,0.066519,0.682318,-0.066519,0.774823,0.306096,0.298101,0.81747,0.68826,0.776114,-0.076696,0.622244,0.076696,0.732793,0.997863,-0.114221,0.178885,0.972994,-0.89988,0.976252,0.968595,0.970354,-0.879787,neutral
0.929129,-0.751528,0.942195,0.977371,-0.927913,0.985774,0.593035,0.1995,0.670681,0.536875,0.508729,0.453206,0.826927,0.883872,-0.467888,0.945768,-0.778953,0.940412,0.811916,-0.426298,0.87419,0.596797,0.665188,0.202145,0.976087,0.983075,-0.919741,0.998333,0.00578,0.051953,0.6,0.761015,0.062378,0.624239,0.014353,0.772193,0.307003,0.29769,0.817169,0.658505,0.792187,-0.062378,0.562965,0.138742,0.740381,0.997933,-0.129675,0.193124,0.962666,-0.864322,0.968195,0.974412,0.979242,-0.908624,neutral
0.932375,-0.749292,0.938016,0.976662,-0.926467,0.985684,0.574997,0.22486,0.66791,0.614788,0.526673,0.34665,0.804267,0.885243,-0.435561,0.944119,-0.766134,0.935152,0.788688,-0.390287,0.873851,0.582034,0.674482,0.20778,0.969434,0.981526,-0.904583,0.998453,-0.126856,0.181818,0.566529,0.787098,0.062378,0.630593,-0.062378,0.813938,0.326088,0.287446,0.811711,0.664364,0.8,-0.083045,0.624695,0,0.780869,0.997707,-0.005122,0.07279,0.968803,-0.874402,0.967372,0.972806,0.974008,-0.895056,neutral
0.933985,-0.76971,0.947003,0.981982,-0.939793,0.987441,0.586062,0.185892,0.6872,0.567733,0.494524,0.434749,0.833799,0.891385,-0.493013,0.945825,-0.768258,0.934476,0.795873,-0.439123,0.893451,0.52837,0.693181,0.245682,0.973223,0.986128,-0.921568,0.998466,-0.135657,0.190304,0.566529,0.824042,0,0.630593,-0,0.776114,0.328521,0.281602,0.813762,0.624695,0.780869,0,0.624695,0,0.780869,0.997747,-0.002538,0.069628,0.967372,-0.868677,0.965843,0.97152,0.972806,-0.890217,neutral
0.935885,-0.769024,0.944919,0.985235,-0.95448,0.991454,0.536875,0.21693,0.707107,0.628171,0.534868,0.321435,0.804036,0.891385,-0.447214,0.946428,-0.775259,0.937694,0.795873,-0.439123,0.893451,0.52837,0.693181,0.245682,0.975475,0.98654,-0.926353,0.997829,-0.026208,0.091993,0.566529,0.787098,0.062378,0.589912,0.020721,0.795071,0.30404,0.285477,0.826219,0.630593,0.813938,-0.062378,0.522353,0.145047,0.767946,0.998002,-0.144676,0.206912,0.968931,-0.876934,0.968559,0.974057,0.974338,-0.898122,neutral
0.93131,-0.762578,0.945814,0.977706,-0.92685,0.985019,0.589607,0.13615,0.719894,0.573015,0.608025,0.302244,0.759163,0.880779,-0.360437,0.93692,-0.721245,0.91787,0.7796,-0.388142,0.879773,0.624844,0.67847,0.149623,0.966712,0.97761,-0.891228,0.999139,-0.475206,0.511293,0.654931,0.707107,0.071247,0.71045,-0.071247,0.752577,0.292475,0.294958,0.827461,0.682745,0.734377,-0.005464,0.678447,0.005464,0.730931,0.998574,-0.262325,0.313461,0.966631,-0.866186,0.965298,0.942236,0.944136,-0.779213,neutral
0.9393,-0.783839,0.949311,0.977124,-0.930923,0.987298,0.521804,0.206205,0.727133,0.622746,0.581238,0.274721,0.749801,0.889247,-0.364094,0.929019,-0.691571,0.909761,0.754424,-0.362313,0.885128,0.581011,0.675429,0.207755,0.956701,0.978901,-0.87704,0.998653,-0.305111,0.354107,0.707107,0.707107,-0,0.707107,-0,0.707107,0.305414,0.287889,0.823981,0.732152,0.727934,-0.065935,0.655473,0.075258,0.703748,0.99859,-0.271016,0.321738,0.955415,-0.814963,0.949738,0.946847,0.94217,-0.784283,neutral
0.94837,-0.817549,0.957982,0.978576,-0.932349,0.986814,0.473427,0.261176,0.726612,0.565103,0.627213,0.288125,0.812046,0.918635,-0.515392,0.950888,-0.785674,0.938579,0.781368,-0.437489,0.903019,0.544444,0.706484,0.209,0.970143,0.980581,-0.903738,0.999033,-0.29934,0.341003,0.707107,0.707107,-0,0.752191,-0.061206,0.703748,0.313095,0.284447,0.821431,0.758317,0.752577,-0.141421,0.71045,0.066519,0.654931,0.998605,-0.279642,0.329942,0.972989,-0.888174,0.970262,0.950482,0.949614,-0.805185,neutral
0.951961,-0.83265,0.962235,0.974513,-0.920444,0.98467,0.4816,0.252524,0.726373,0.564087,0.602337,0.31935,0.803176,0.908349,-0.480417,0.9501,-0.775562,0.933784,0.760943,-0.400667,0.899348,0.536963,0.713253,0.208299,0.964717,0.979932,-0.892875,0.998637,-0.296691,0.346127,0.684049,0.682318,0.066519,0.754919,-0.132164,0.749838,0.30245,0.294648,0.821734,0.738485,0.77193,-0.141421,0.684049,0.066519,0.682318,0.998777,-0.431348,0.475424,0.962401,-0.843368,0.957616,0.946847,0.94217,-0.784283,neutral
0.940185,-0.78652,0.949857,0.982511,-0.941115,0.98761,0.561601,0.176745,0.715122,0.564087,0.602337,0.31935,0.79526,0.893501,-0.438314,0.94198,-0.752149,0.929713,0.775199,-0.405603,0.891844,0.586252,0.686674,0.186372,0.968771,0.978939,-0.897746,0.998966,-0.278524,0.321903,0.654931,0.707107,0.071247,0.71045,-0.071247,0.752577,0.292785,0.304403,0.821676,0.741274,0.776114,-0.152057,0.65959,0.141421,0.650791,0.998994,-0.284735,0.327432,0.980879,-0.91836,0.977819,0.947912,0.944263,-0.79022,neutral
0.937357,-0.776858,0.947554,0.974513,-0.920444,0.98467,0.524864,0.233106,0.705388,0.572074,0.583045,0.33282,0.788044,0.905768,-0.452901,0.943647,-0.75607,0.930069,0.764425,-0.381618,0.887639,0.570298,0.6932,0.196717,0.965896,0.979563,-0.894074,0.998599,-0.290788,0.341003,0.684049,0.682318,0.066519,0.754919,-0.132164,0.749838,0.306694,0.287348,0.823539,0.758317,0.752577,-0.141421,0.71045,0.066519,0.654931,0.998248,-0.396157,0.449789,0.971668,-0.888276,0.971668,0.935286,0.935286,-0.749521,neutral
0.93929,-0.782895,0.948842,0.952259,-0.860292,0.974859,0.529408,0.267644,0.675725,0.619644,0.593199,0.264302,0.768047,0.891163,-0.393919,0.952963,-0.799182,0.943773,0.731458,-0.333862,0.886967,0.488925,0.675186,0.313354,0.925958,0.96841,-0.802543,0.997463,-0.296099,0.363345,0.637102,0.688116,0.120878,0.707107,-0.058722,0.747409,0.315233,0.285525,0.819501,0.749838,0.749838,-0.124514,0.661622,0.124514,0.661622,0.997223,-0.224148,0.296099,0.929408,-0.732147,0.931843,0.957713,0.959366,-0.837611,neutral
0.944147,-0.801872,0.953974,0.93149,-0.793118,0.96034,0.539483,0.265559,0.6685,0.643192,0.624695,0.196116,0.733761,0.887785,-0.338719,0.964887,-0.840459,0.953279,0.751626,-0.354604,0.883257,0.513778,0.656604,0.309728,0.902861,0.950301,-0.724138,0.9974,-0.278524,0.347009,0.654931,0.71045,0.066519,0.73418,-0.137439,0.773416,0.304888,0.296196,0.819345,0.71045,0.752577,-0.071247,0.654931,0,0.755689,0.997271,-0.222038,0.293421,0.917176,-0.683275,0.91764,0.954627,0.95386,-0.821164,neutral
0.94862,-0.814517,0.956233,0.945039,-0.835508,0.969244,0.487975,0.293557,0.691152,0.683157,0.661071,0.096324,0.744109,0.907609,-0.394898,0.970234,-0.870563,0.963811,0.744109,-0.394898,0.907609,0.433444,0.701112,0.338694,0.930359,0.963656,-0.798598,0.997339,-0.260666,0.33035,0.599426,0.713364,0.133328,0.713364,-0.133328,0.789648,0.270931,0.304707,0.834269,0.683941,0.77078,-0.062378,0.630593,0.062378,0.735267,0.998031,-0.370672,0.428202,0.960077,-0.851465,0.964169,0.954796,0.957891,-0.829236,neutral
0.946317,-0.813278,0.957704,0.944707,-0.83697,0.970143,0.505223,0.282166,0.685365,0.640184,0.5547,0.284088,0.771459,0.901002,-0.419058,0.961682,-0.834808,0.953761,0.777685,-0.440104,0.90676,0.447477,0.677807,0.354218,0.933639,0.969809,-0.818096,0.997442,-0.275978,0.343981,0.658505,0.710035,0.062378,0.713364,-0.133328,0.789648,0.294554,0.287269,0.830739,0.754919,0.749838,-0.132164,0.682318,-0,0.731055,0.9979,-0.222038,0.284735,0.939967,-0.773263,0.943233,0.961067,0.962053,-0.849203,neutral
0.956075,-0.844097,0.96419,0.953323,-0.858676,0.973351,0.498144,0.267145,0.702504,0.619644,0.533993,0.332724,0.762357,0.89042,-0.384272,0.966146,-0.85273,0.958626,0.777245,-0.425797,0.900259,0.439258,0.664944,0.378898,0.914828,0.964009,-0.774532,0.997628,-0.3955,0.457791,0.658505,0.710035,0.062378,0.707107,-0.062378,0.749838,0.294554,0.287269,0.830739,0.732286,0.769534,-0.12863,0.661622,0.124514,0.661622,0.997223,-0.224148,0.296099,0.950129,-0.812342,0.953699,0.958186,0.958738,-0.8373,neutral
0.958314,-0.847306,0.963731,0.94914,-0.849759,0.972522,0.456636,0.328737,0.690095,0.635707,0.60745,0.227028,0.777685,0.90676,-0.440104,0.967459,-0.854788,0.958288,0.757174,-0.411654,0.906993,0.408277,0.700718,0.365182,0.925768,0.969674,-0.805287,0.99814,-0.394578,0.449866,0.573694,0.737745,0.129697,0.661622,-0.058722,0.787396,0.292504,0.292504,0.828882,0.732286,0.769534,-0.12863,0.632178,0.12863,0.68707,0.997204,-0.2356,0.307564,0.950043,-0.819486,0.957422,0.964361,0.967758,-0.866622,neutral
